Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Customer_Tenure,Age,Total_Spend,ClusterLabel
Graduation,Single,1.1720700628154495,0,0,75,249,153,940,58,134,38,0,6,6,7,2,0,0,0,0,0,0,0,0.11990026983788893,-0.9474353208788125,1.6020158852860606,0
Master,Together,0.7652041688413951,0,1,12,465,25,132,136,0,37,2,8,3,13,4,0,0,0,0,0,0,0,0.07543496476282845,-0.17804490719768606,0.31207358297176724,0
2n Cycle,Married,0.40636608836222754,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,-0.9324452836052091,-0.09255708345533865,0.4681283788759418,0
PhD,Divorced,-0.13655874789469513,0,1,9,174,18,81,28,6,24,3,3,2,7,3,0,0,0,0,0,0,0,-0.5816634324575097,0.5058576827410931,-0.45823945212968986,1
PhD,Together,-0.0031613965995501607,0,1,48,189,2,29,3,2,40,2,3,2,5,4,0,0,0,0,0,0,0,-1.638949575353392,1.6171993913916092,-0.5678098407432592,1
Graduation,Single,0.5691998414768193,0,1,80,747,10,161,65,40,42,4,4,2,9,8,0,0,0,0,0,0,0,1.0734340342252968,0.5913455064834405,0.76031608184546,0
Master,Together,-0.9112406262766553,1,1,60,6,0,2,2,0,1,1,1,0,2,5,0,0,0,0,0,0,0,-0.29016865474322434,1.5317115676492619,-0.9894898211651776,1
Graduation,Single,-0.18057431228868578,0,1,43,14,0,3,0,0,4,1,1,0,2,6,0,0,0,0,0,0,0,0.026029070234983475,-0.8619474971364652,-0.9728882471328185,1
Graduation,Together,-0.5576065520570661,1,1,19,12,0,4,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,1.063552855319728,-0.09255708345533865,-0.9795288767457622,1
Graduation,Married,-0.28791190704731645,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,0,1.4884435482591947,-0.4345083784247282,-0.3951534708067257,1
PhD,Married,-0.5479533190717414,1,1,58,32,0,5,0,0,1,2,1,0,3,7,0,0,0,0,0,0,0,-0.991732357038623,0.07841856402935612,-0.9446655712778083,1
2n Cycle,Single,-0.5419945332783311,1,0,42,51,12,49,17,24,24,3,4,1,3,8,0,0,0,0,0,0,0,-0.31981219145993134,-0.7764596733941178,-0.7139036922280183,1
PhD,Together,0.4837111279606931,0,1,27,200,5,44,0,10,20,1,5,1,5,5,0,0,0,0,0,0,0,-0.10736684499019795,-0.09255708345533865,-0.5445676370979566,1
Master,Married,-0.6069055731878805,1,0,56,25,6,25,6,0,0,2,2,0,3,8,0,0,0,0,0,0,0,-0.4136833910628368,-1.03292314462116,-0.9048217936001467,1
PhD,Married,0.387695226209542,0,1,27,1050,12,144,0,0,24,3,6,4,8,5,0,1,0,1,1,0,1,0.7918204354165805,-0.6909718496517704,1.0342420533793832,0
Graduation,Married,-0.03772235420132983,1,1,10,117,0,22,13,0,30,3,4,1,3,7,0,0,0,0,0,0,0,-1.307930082016831,0.07841856402935612,-0.7056029052118388,1
Graduation,Married,-1.5483540033080834,1,1,48,9,4,17,10,2,7,4,3,0,3,8,0,0,0,0,0,0,0,-0.2160598129514569,-0.09255708345533865,-0.9264038398422134,1
PhD,Together,-0.18927413954706482,1,1,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,-0.3346339598182848,0.24939421151405092,-0.88323974735808,1
Master,Together,0.09400653707166026,1,1,85,145,13,46,17,2,4,6,4,2,4,7,0,0,0,0,0,0,0,0.006266712423845486,1.1042724489375249,-0.6308958220662233,1
PhD,Married,-0.27925180502756014,1,1,64,203,0,10,0,0,2,5,3,1,6,6,0,1,0,0,0,0,0,1.1969487705449093,-0.4345083784247282,-0.6508177109050541,1
Graduation,Together,-0.45873043312507805,0,1,69,270,3,27,39,6,99,7,7,1,5,8,0,0,0,0,0,0,0,0.5645533205884937,1.5317115676492619,-0.2706416655640333,1
2n Cycle,Together,-0.17541003126773022,1,1,54,9,0,16,6,6,10,1,1,0,3,8,0,0,0,0,0,0,0,-0.5026140012129577,0.16390638777170352,-0.9297241546486852,1
Master,Married,-0.98465286725147,0,0,57,37,12,23,8,11,52,1,2,1,3,7,0,0,0,0,0,0,0,0.42621681591052774,1.5317115676492619,-0.7703490439380388,1
Graduation,Together,-0.5078308280627788,1,0,64,46,0,7,0,0,2,2,2,0,3,6,0,0,0,0,0,0,0,-1.3178112609223998,-1.2038987921058548,-0.916442895422798,1
2n Cycle,Together,-1.0084880104251113,1,1,10,31,1,13,7,2,9,4,2,1,4,4,0,0,0,0,0,0,0,-1.3919201027141672,-0.17804490719768606,-0.9031616361969108,1
Graduation,Widow,1.0949633746487204,0,0,65,1060,21,530,32,0,224,1,5,11,5,3,1,0,1,1,0,0,1,1.4340970642785653,1.1897602726798722,2.091762319240651,0
Master,Married,0.3796707280077495,0,1,74,264,47,188,54,47,11,2,4,4,10,2,0,0,0,0,0,0,0,-0.3247527809127158,0.6768333302257878,0.006604620776361849,0
Graduation,Together,0.06460986049083618,0,1,4,399,4,30,6,4,30,3,7,1,7,7,0,1,0,0,0,0,0,-1.5351971968449176,1.1897602726798722,-0.2224971008701922,1
Graduation,Together,-1.112925662764282,0,0,94,8,9,9,2,5,22,1,1,1,3,4,0,0,0,0,0,0,0,-0.2012380445931034,0.8478089777104827,-0.916442895422798,1
PhD,Single,-0.49865429794092697,1,0,41,19,0,35,6,4,17,2,2,1,2,7,0,0,0,0,0,1,1,1.3402258646756597,-1.2893866158482021,-0.8732788029386646,1
Master,Married,1.5860864997415964,0,0,25,817,183,797,106,163,20,0,5,11,5,2,0,0,1,1,0,0,1,1.0388499080558053,-0.5199962021670756,2.4553367905493126,0
Master,Single,0.7009684579884322,0,0,94,292,127,635,132,127,165,1,3,7,9,1,0,0,0,0,0,0,0,-0.6063663797214321,0.3348820352563983,1.4459610893818862,0
Graduation,Together,-0.7571067004204425,1,0,9,12,6,2,11,2,16,1,1,0,3,4,0,0,0,0,0,0,0,-1.0065541253969765,-0.6909718496517704,-0.9264038398422134,1
PhD,Married,0.3073310684757486,0,0,47,130,30,168,20,34,0,1,3,4,7,1,0,0,0,0,0,0,0,-0.30993101255436234,-0.26353273094003343,-0.373571424564659,1
Master,Together,-1.381547726331218,1,0,12,6,4,16,3,10,30,3,3,1,2,7,0,0,0,0,0,0,1,-0.34945572817663834,-0.5199962021670756,-0.8932006917774954,1
Graduation,Divorced,-1.1252802119759528,1,0,80,16,12,18,7,1,13,1,2,0,3,7,0,0,0,0,0,0,0,1.2710576123366768,-0.0070692597129912655,-0.8965210065839672,1
Master,Married,-0.39993707996342986,1,1,20,19,0,9,0,0,2,2,1,0,3,8,0,0,0,0,0,0,0,-0.49767341176017327,-0.0070692597129912655,-0.9579468305036954,1
2n Cycle,Married,-1.0333560098029435,1,0,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,0.1791873432713029,-0.7764596733941178,-0.9031616361969108,1
Graduation,Together,-0.8400927239033364,1,0,57,31,3,31,2,8,4,3,3,0,4,8,0,0,0,0,0,0,0,1.6168988740315917,-1.03292314462116,-0.8765991177451364,1
Graduation,Single,-0.8801357644350536,0,1,27,36,0,2,0,0,4,1,1,0,3,7,0,0,0,0,0,0,0,0.6880680569081061,0.6768333302257878,-0.9380249416648646,1
Graduation,Together,0.4199123947325803,0,1,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,0,1.5477306216926088,0.7623211539681353,0.35191736064942886,0
Graduation,Single,0.8210975795835835,0,0,79,400,32,519,71,75,54,1,3,4,9,1,0,0,0,0,0,0,0,-0.33957454927106934,1.1897602726798722,0.9030896185237473,0
PhD,Married,0.366680574978115,0,2,69,410,16,114,0,5,49,3,5,2,10,5,0,0,0,0,0,0,0,1.053671676414159,1.788175038876304,-0.021618055078648432,0
Master,Together,-0.10402377746267497,1,1,77,80,3,26,4,2,14,4,3,1,3,7,0,0,0,0,0,0,0,0.8165233826805031,0.24939421151405092,-0.7935912475833414,1
Master,Single,-1.2056046444711235,1,0,15,88,10,46,2,3,64,4,5,1,2,10,0,0,0,0,0,0,1,0.9548598873584689,-1.460362263332897,-0.6541380257115259,1
Graduation,Widow,-0.3896085179215187,0,1,99,55,0,6,2,0,4,2,1,1,3,5,0,0,0,0,0,0,0,-1.0658411988303904,-0.34902055468238086,-0.8965210065839672,1
Graduation,Divorced,-1.036295677461026,2,1,61,5,1,13,3,5,1,1,1,0,3,7,0,0,0,0,0,0,0,0.5991374467579852,1.1042724489375249,-0.9612671453101672,1
Basic,Married,-0.8515335926266842,0,1,23,8,4,5,15,2,11,2,1,0,3,7,0,0,0,0,0,0,0,1.2710576123366768,-0.5199962021670756,-0.933044469455157,1
Graduation,Married,1.1493075010846223,0,0,84,410,0,592,147,22,22,1,6,4,7,3,0,0,0,1,0,0,0,-1.4857913023170728,0.3348820352563983,0.9728162294596551,0
Master,Single,-1.0074154289822974,0,0,74,101,13,76,20,18,40,2,3,1,6,6,0,0,0,0,0,0,0,-0.1962974551403189,-0.0070692597129912655,-0.5628293685335515,1
Master,Widow,-0.28723657799072994,0,0,90,162,25,53,16,0,10,1,3,1,7,3,0,0,0,0,0,0,0,-0.03819859265121499,2.1301263338456935,-0.5661496833400232,1
Basic,Married,-1.3212050888632831,1,0,41,2,8,1,4,7,15,1,1,0,3,8,0,0,0,0,0,0,0,1.0437904975085899,-0.34902055468238086,-0.9463257286810441,1
Graduation,Married,-1.1783531307759272,2,1,28,25,0,8,2,0,2,2,2,0,3,7,0,0,0,0,0,0,0,-0.5421387168352337,0.16390638777170352,-0.9463257286810441,1
PhD,Single,-0.15876515628480414,0,0,73,389,91,248,64,49,41,3,6,3,13,5,0,0,0,0,0,0,1,1.2018893599976939,-0.0070692597129912655,0.45650727705329047,0
Graduation,Married,-0.25422490469523695,1,1,88,215,13,87,17,17,24,5,6,2,5,7,0,0,0,0,0,0,0,-0.07772330827349097,-0.4345083784247282,-0.3885128411937821,1
Master,Single,-0.6533046518992353,2,1,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,0,0.3224644374020533,0.3348820352563983,-0.9496460434875159,1
PhD,Together,4.376148909170784,1,1,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0.1841279327240874,-0.6054840259094231,-0.8301147104545312,0
Graduation,Widow,0.07648770683903403,1,1,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,0.5645533205884937,-0.7764596733941178,-0.9380249416648646,1
Master,Married,-0.8626169342024274,0,1,6,179,8,83,19,11,26,5,1,2,9,2,0,0,0,0,0,0,0,1.6168988740315917,0.7623211539681353,-0.46654023914586934,1
PhD,Married,0.08816692699411818,0,1,23,352,0,27,10,0,15,3,6,1,7,6,0,0,0,0,0,0,0,-0.0036144664817235085,0.6768333302257878,-0.33704796169346923,1
Graduation,Single,-0.8185219193311912,0,0,92,17,8,12,11,15,32,1,2,1,2,7,0,0,0,0,0,0,0,-0.018436234840077,-0.17804490719768606,-0.8500365992933621,1
Graduation,Widow,0.7969446345009605,0,0,52,625,35,169,58,17,35,1,4,3,6,1,0,1,1,0,0,0,0,-1.1992371140555718,1.7026872151339567,0.5511362490377367,0
2n Cycle,Single,-0.6062699693699167,1,0,50,10,6,11,0,4,2,1,1,0,3,7,0,0,0,0,0,0,0,-0.843514673455088,-0.7764596733941178,-0.9529663582939878,1
2n Cycle,Married,0.8103320399168223,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,0,0.1841279327240874,1.1897602726798722,0.6208628599736444,0
Graduation,Married,-1.5338940164494077,1,0,93,10,2,15,2,1,6,2,2,0,3,6,0,0,0,0,0,0,0,0.84616691939721,-0.6054840259094231,-0.94798588608428,1
Graduation,Single,1.2695955236342646,0,1,56,215,63,507,231,31,190,1,8,4,7,3,0,0,0,0,0,0,0,0.1841279327240874,-0.5199962021670756,1.0458631552020345,0
Graduation,Together,0.7442292428485908,0,1,28,1001,17,572,93,125,17,7,11,11,5,7,0,0,0,0,0,0,1,1.4439782431841341,0.7623211539681353,2.022035708304743,0
PhD,Divorced,-0.7051063630632821,1,1,94,19,18,33,24,1,8,3,3,0,3,9,0,0,0,0,0,0,0,1.5180870849759016,-0.6909718496517704,-0.8367553400674749,1
Graduation,Single,-0.9322552775080822,1,0,76,41,5,129,10,3,3,3,4,1,4,9,0,0,0,0,0,0,0,1.0092063713390984,-0.6909718496517704,-0.6906614885827157,1
PhD,Married,0.6692677175674895,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,0,-0.6508316847964927,-0.09255708345533865,1.6252580889313633,0
PhD,Together,0.5264157594801335,0,0,46,603,45,207,36,18,54,1,3,4,6,1,0,0,0,0,0,0,0,-1.6685931120700992,0.9332968014528301,0.5909800267153983,0
2n Cycle,Married,0.40636608836222754,0,1,13,129,129,259,168,121,83,5,6,3,12,4,0,0,0,0,0,0,0,-0.9324452836052091,-0.09255708345533865,0.4681283788759418,0
2n Cycle,Single,-0.7952429294982684,0,0,27,10,24,15,13,1,30,1,2,1,3,7,1,0,0,0,0,0,1,-1.0856035566415285,0.7623211539681353,-0.8533569140998338,1
Graduation,Single,1.2585121820585214,0,0,12,514,22,732,42,198,79,1,6,7,7,3,0,0,0,0,0,0,1,0.41139504755217426,-0.34902055468238086,1.6269182463345992,0
Graduation,Divorced,-0.2436977164602121,2,1,3,14,0,1,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,-1.1992371140555718,0.5913455064834405,-0.981189034148998,1
Graduation,Single,1.2846116638336584,0,0,72,387,20,713,38,54,163,1,9,11,11,5,0,0,0,0,0,0,0,0.1791873432713029,1.4462237439069143,1.2749648768485886,0
Graduation,Married,0.15669296361833648,0,1,6,121,103,69,8,44,48,1,4,2,7,4,0,0,0,0,0,0,0,0.905453992830624,0.5913455064834405,-0.35530969312906413,1
Master,Divorced,0.4323463944214964,0,1,53,965,69,279,54,41,69,5,8,4,9,7,0,0,0,0,0,0,1,1.4093941170146427,1.6171993913916092,1.4443009319786504,0
Graduation,Married,0.8522818919024308,0,1,58,707,21,250,85,43,73,2,6,2,8,2,1,0,0,0,0,0,0,-0.5866040219102941,-0.17804490719768606,0.9495740258143525,0
Graduation,Together,0.4427146817020303,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1.3748099908451512,0.7623211539681353,0.660706637651306,0
PhD,Together,0.9495690012895094,0,0,57,586,66,653,17,0,26,1,5,9,6,2,0,0,0,0,0,0,0,-1.5154348390337797,1.788175038876304,1.2301406269612194,0
PhD,Divorced,0.4219781071409625,0,1,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,0.9499192979056845,0.8478089777104827,1.1620741734285476,0
Graduation,Single,-0.2514838632302682,0,1,20,305,3,27,4,3,144,2,5,4,4,5,1,0,0,0,0,0,0,0.3175238479492688,0.4203698589987457,-0.20091505462812553,1
Master,Together,1.0088390573146304,0,0,73,1200,105,758,0,42,147,1,4,2,6,2,0,1,1,0,0,0,1,0.6040780362107697,1.8736628626186513,2.730922919486472,0
PhD,Married,-0.22935690531740469,1,1,56,163,2,40,8,11,11,7,3,1,6,6,0,0,0,0,0,0,0,-0.1913568656875344,-0.17804490719768606,-0.6176145628403361,1
Graduation,Together,2.1147499753329573,0,0,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,0,1,0.8412263299444256,-0.09255708345533865,1.8543598105779173,0
Master,Divorced,0.12097997409649751,1,0,9,125,6,73,8,4,19,1,3,1,6,4,0,0,0,0,0,0,0,-0.7694058316633205,-0.09255708345533865,-0.6176145628403361,1
Master,Married,1.051662864549939,0,1,42,721,0,152,119,50,50,3,7,6,12,4,0,0,0,0,0,0,0,-1.5648407335616248,-0.6909718496517704,0.8051403317328293,0
Graduation,Together,0.5819516430747174,0,1,28,315,4,62,41,31,146,2,7,1,7,5,0,0,0,0,0,0,0,-0.3346339598182848,0.9332968014528301,-0.013317268062468938,0
Master,Single,1.8488292279923673,0,0,23,1000,19,711,125,115,38,0,4,6,9,1,0,1,0,0,0,0,0,-1.0954847355470974,0.7623211539681353,2.3258445130969125,0
Graduation,Together,-0.9189870478080887,1,0,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,1.5674929795037467,-1.3748744395905497,-0.9280639972454493,1
Graduation,Married,0.6041580514648264,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,1.6416018212955141,-0.4345083784247282,0.9412732387981729,0
PhD,Together,-0.06437798931718518,0,1,71,30,2,25,0,1,9,1,1,1,4,2,0,0,0,0,0,0,0,-1.3672171554502448,1.6171993913916092,-0.8965210065839672,1
Graduation,Divorced,-0.11145239708512646,0,1,9,219,3,100,26,0,17,2,7,1,5,8,0,0,0,0,0,0,0,1.6860671263705747,1.1897602726798722,-0.4017941004196693,1
Graduation,Divorced,4.039556962320348,0,0,81,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,-1.0460788410192525,-0.5199962021670756,-0.997790608181357,0
Graduation,Together,0.35917250487841806,0,1,87,111,3,28,2,6,15,2,3,1,4,6,0,0,0,0,0,0,0,-0.8780987996245796,1.360735920164567,-0.7338255810668491,1
2n Cycle,Together,-1.0227890963292958,0,0,92,45,47,52,21,20,25,2,3,1,5,6,0,0,0,0,0,0,0,1.4390376537313496,0.9332968014528301,-0.6591184979212337,1
PhD,Together,0.8271755410928621,0,1,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,-0.25558452857373287,1.8736628626186513,0.8101208039425369,0
PhD,Single,-0.21859136565064344,1,2,86,100,1,39,6,1,76,4,3,2,3,6,1,0,0,0,0,0,0,-0.5075545906657423,0.24939421151405092,-0.637536451679167,1
Graduation,Together,0.15955318079917344,0,1,83,509,0,65,7,11,5,4,7,2,9,6,0,0,0,0,0,0,0,1.063552855319728,0.5058576827410931,-0.016637582868940737,0
Graduation,Married,-1.281162048331566,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,-0.6261287375325701,-1.3748744395905497,-0.9712280897295826,1
Graduation,Widow,0.24206250141859456,0,1,87,445,53,213,104,98,151,1,6,4,13,4,0,0,0,0,0,0,0,-0.8286929050967345,-0.5199962021670756,0.7586559244422241,0
Basic,Married,-1.0436448466062318,0,0,29,2,2,11,41,7,11,1,2,0,3,8,0,0,0,0,0,0,0,1.513146495523117,-0.9474353208788125,-0.8848999047613159,1
Master,Together,-1.4926989439976313,0,0,88,4,1,11,6,2,2,1,1,0,3,6,0,0,0,0,0,0,0,0.9400381190001155,1.1042724489375249,-0.9645874601166391,1
Graduation,Married,-1.3326459575866307,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,0,0.9598004768112535,0.8478089777104827,-0.9081421084066185,1
PhD,Together,-0.2847736131961204,0,1,25,14,0,3,0,0,3,1,1,0,2,7,0,0,0,0,0,0,0,0.27305854287420833,-0.4345083784247282,-0.9745484045360544,1
Basic,Single,-1.2383779663348802,1,0,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,-0.37909926489334533,-1.5458500870752443,-0.9098022658098543,1
PhD,Married,-0.9156501277637789,1,0,43,26,0,6,0,0,2,1,1,0,3,8,0,0,0,0,0,0,0,0.3076426690436998,0.07841856402935612,-0.9513062008907519,1
2n Cycle,Married,0.09746263283183823,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,-0.5915446113630787,-0.17804490719768606,-0.6790403867600644,1
PhD,Married,0.2807548838371387,0,1,81,418,61,428,80,51,10,3,7,8,10,5,0,0,0,0,0,0,0,-0.09254507663184446,0.4203698589987457,0.7320934059904497,0
Master,Single,0.27849054523564276,0,2,87,327,9,122,19,14,83,5,5,2,9,6,0,0,0,0,0,0,0,-0.5964852008158632,0.5913455064834405,-0.054821203143366415,1
Graduation,Widow,0.5757942310881934,0,1,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,1.4884435482591947,-0.09255708345533865,0.7005504153289677,0
Graduation,Married,0.9977557157388872,0,1,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,-0.7842276000216741,-0.9474353208788125,0.10455390756727989,0
PhD,Single,0.01499303745103985,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,1.093196392036435,-0.5199962021670756,0.6358042766027675,0
Graduation,Married,-1.012420809048762,2,0,26,1,1,5,0,3,1,1,1,0,2,8,0,0,0,0,0,0,0,-1.5599001441088403,-0.4345083784247282,-0.9894898211651776,1
PhD,Married,1.1545512325828233,0,1,17,1004,12,145,32,12,36,3,10,3,5,5,0,0,0,1,0,0,1,1.251295254525539,0.5058576827410931,1.0525037848149783,0
Graduation,Single,0.7190434415617767,0,0,75,187,81,149,25,43,91,1,2,2,12,1,0,0,0,0,0,0,0,-0.8682176207190105,-0.8619474971364652,-0.05150088833689462,1
2n Cycle,Married,-0.639241917426787,1,0,13,56,4,76,17,1,18,4,4,1,3,9,1,0,0,0,0,0,1,0.11990026983788893,-1.3748744395905497,-0.7222044792441978,1
PhD,Single,0.5187487884259456,0,0,19,365,32,117,34,110,6,1,3,3,13,2,0,0,0,0,0,0,0,-0.8188117261911656,-0.9474353208788125,0.0945929631478645,1
Graduation,Divorced,0.6308931370579272,0,1,51,595,23,123,10,23,154,2,8,9,4,6,0,0,0,0,0,0,0,-0.49273282230738874,0.5058576827410931,0.5328745176021418,0
Graduation,Divorced,0.6557214111971368,0,0,81,1132,134,384,175,134,115,1,11,5,13,7,0,0,0,0,0,0,0,1.552671211145393,0.16390638777170352,2.435414901710482,0
2n Cycle,Together,-0.4448265996071207,0,0,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,-0.07278271882070647,-1.1184109683635073,-0.2324580452896076,1
Graduation,Together,-0.5279715240445055,0,1,84,116,6,82,6,6,41,2,3,1,6,5,0,0,0,0,0,0,0,-0.5223763590240957,1.1897602726798722,-0.5810910999691464,1
Graduation,Together,0.537896353442104,0,0,87,565,32,435,28,32,54,1,2,8,6,1,0,0,0,0,0,0,0,-0.7990493683800276,0.16390638777170352,0.8947888315075678,0
PhD,Divorced,0.5656642952393959,0,1,99,372,18,126,47,48,78,2,5,2,11,4,0,0,0,0,0,0,0,0.6188998045691232,-0.6054840259094231,0.13609689822876198,0
PhD,Single,1.375304383609363,0,0,96,899,102,838,133,102,40,1,5,6,10,2,0,0,0,0,0,0,1,1.4884435482591947,-0.26353273094003343,2.501821197839918,0
PhD,Married,4.312826878806144,0,0,21,55,16,1622,17,3,4,15,0,28,1,0,0,0,0,0,0,0,0,1.6811265369177901,-1.1184109683635073,1.842738708755266,0
PhD,Together,1.017300533141273,0,0,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,-1.530256607392133,-1.7168257345599391,1.2268203121547476,0
PhD,Together,0.6848400111076016,0,0,3,260,86,559,63,9,67,1,4,6,4,2,0,0,0,0,0,0,0,-0.4038022121572678,-0.0070692597129912655,0.725452776377506,0
PhD,Divorced,-0.06457661551029886,0,1,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,1,1.3797505802979357,0.7623211539681353,-0.18929395280547423,1
Graduation,Single,0.35643146341344933,0,0,73,466,0,224,119,49,99,1,5,3,4,2,0,0,0,0,0,0,0,-0.2259409918570259,-0.09255708345533865,0.5810190822959829,0
Master,Together,-0.3941371951245105,0,1,90,67,15,80,17,11,80,3,1,4,4,3,0,0,0,0,0,0,0,-0.008555055934508006,0.9332968014528301,-0.5595090537270797,1
Basic,Together,-1.5553456453056846,0,0,29,2,0,7,3,7,10,1,1,0,3,6,0,0,0,0,0,0,0,-0.5668416640991563,1.4462237439069143,-0.9596069879069313,1
Master,Widow,-0.18538106616203676,1,1,3,67,1,20,0,2,31,3,2,2,2,7,0,0,0,0,0,0,1,0.20883087998800987,1.7026872151339567,-0.8068725068092286,1
Master,Married,0.3847952837900823,0,2,94,92,4,18,3,3,6,1,2,1,4,3,0,0,0,0,0,0,0,-0.07772330827349097,0.6768333302257878,-0.7985717197930492,1
Graduation,Single,-0.6917189576474203,0,0,65,4,2,11,2,0,4,1,1,0,2,6,0,0,0,0,0,0,0,-1.2782865453001238,-2.2297526770140235,-0.9695679323263467,1
PhD,Single,-1.0216767896478594,1,1,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,0,1,0.46080094208001926,1.7026872151339567,-0.9131225806163262,1
Graduation,Single,-0.2502126555943407,0,0,46,273,11,178,62,83,29,2,8,4,6,6,0,0,0,0,0,0,0,-0.5717822535519407,0.6768333302257878,0.04810855585725932,1
Graduation,Together,1.042049356803237,0,0,29,434,22,388,104,22,34,1,10,7,10,4,0,0,0,1,0,0,0,-1.3474547976391067,0.7623211539681353,0.6590464802480701,0
Graduation,Divorced,1.0592503851268815,0,1,99,321,11,309,33,26,34,3,9,3,5,4,0,0,0,0,0,0,0,-0.33957454927106934,-0.34902055468238086,0.21080398137437742,0
Graduation,Married,0.7623439516605581,2,0,26,212,123,177,15,64,23,2,8,2,8,4,0,0,0,0,0,0,0,-1.2091182929611408,-0.7764596733941178,0.011585092986069545,0
Graduation,Divorced,0.7462552300183504,0,1,30,909,12,278,0,12,242,3,5,2,11,8,1,0,0,0,0,0,0,-1.0658411988303904,-0.7764596733941178,1.4044571543009887,0
Master,Single,1.5099729425404356,0,0,27,1184,32,352,21,16,16,1,3,4,7,1,0,1,1,1,0,0,1,-1.4462665866947968,-1.6313379108175918,1.6833635980446198,0
Master,Divorced,-0.43306792897479107,1,0,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,0,-0.8336334945495191,0.07841856402935612,-0.6973021181956593,1
Graduation,Married,0.7831997019374941,1,0,93,656,80,455,52,107,93,2,8,4,8,4,1,0,1,0,0,0,0,0.8955728139250551,-1.460362263332897,1.3878555802686299,0
PhD,Divorced,-0.6576347029091134,1,0,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,-1.7377613644090821,-0.09255708345533865,-0.9131225806163262,1
Graduation,Divorced,-0.3595762375227308,0,1,88,537,6,42,16,6,30,2,9,3,6,8,0,0,0,0,0,0,0,0.45091976317445026,1.5317115676492619,0.04976871326049522,1
PhD,Together,0.5616520461384996,0,1,96,712,0,45,0,0,191,3,2,4,5,7,1,0,0,0,0,0,0,-0.6607128637020616,1.788175038876304,0.5660776656668598,0
Master,Married,-0.677656223174972,1,0,10,23,1,13,2,2,18,1,1,1,2,7,1,0,0,0,0,0,1,0.8955728139250551,-0.17804490719768606,-0.9098022658098543,1
Graduation,Married,-1.0719689417442422,1,0,26,1,3,4,2,2,6,1,1,0,2,8,0,0,0,0,0,0,0,-0.008555055934508006,-1.460362263332897,-0.9778687193425263,1
Master,Single,0.11970876646056998,0,1,49,664,58,83,32,0,66,4,7,5,10,5,0,0,0,0,0,0,0,1.2957605596005992,0.3348820352563983,0.4913705825212443,0
Graduation,Single,-0.7542862084782284,1,0,11,6,10,21,19,14,42,2,2,1,3,6,0,0,0,0,0,0,0,0.6930086463608907,-0.5199962021670756,-0.8218139234383517,1
Graduation,Together,0.24476381764494054,0,0,44,299,5,201,21,21,49,3,5,4,8,4,0,0,0,0,0,0,0,0.28293972177977733,1.360735920164567,-0.018297740272176635,0
